month,state,handgun,long_gun,other,multiple,year
11,south_dakota,3456.0,5677.0,374.0,209,2016
11,tennessee,29502.0,25976.0,1719.0,0,2016
11,texas,58778.0,56057.0,3610.0,3760,2016
11,utah,5232.0,7021.0,374.0,0,2016
11,vermont,1342.0,1975.0,109.0,73,2016
11,virginia,29544.0,26823.0,1298.0,0,2016
11,washington,19534.0,16266.0,2243.0,808,2016
11,west_virginia,7824.0,11134.0,333.0,465,2016
11,wisconsin,17580.0,19631.0,883.0,34,2016
11,wyoming,2097.0,2691.0,136.0,125,2016
10,alabama,7757.0,8865.0,403.0,429,2016
10,alaska,3906.0,3949.0,347.0,274,2016
10,arizona,12405.0,9382.0,1224.0,681,2016
10,arkansas,5607.0,8235.0,309.0,373,2016
10,california,45785.0,54333.0,19226.0,0,2016
10,colorado,20343.0,16962.0,1701.0,1329,2016
10,connecticut,6374.0,2698.0,148.0,0,2016
10,delaware,2070.0,2082.0,119.0,107,2016
10,florida,50003.0,27010.0,3908.0,2302,2016
10,georgia,13799.0,12262.0,592.0,664,2016
10,hawaii,0.0,0.0,0.0,0,2016
10,idaho,3913.0,5787.0,270.0,208,2016
10,illinois,33986.0,14739.0,0.0,1090,2016
10,indiana,21058.0,16857.0,1725.0,829,2016
10,iowa,221.0,3557.0,25.0,11,2016
10,kansas,6527.0,6775.0,534.0,418,2016
10,kentucky,10111.0,10030.0,354.0,519,2016
10,louisiana,11865.0,13673.0,1043.0,679,2016
10,maine,4320.0,6926.0,319.0,435,2016
10,maryland,4280.0,6786.0,180.0,32,2016
10,massachusetts,6415.0,3680.0,344.0,198,2016
10,michigan,12680.0,13539.0,618.0,287,2016
10,minnesota,11394.0,18553.0,1024.0,511,2016
10,mississippi,7564.0,8323.0,350.0,406,2016
10,missouri,21994.0,20919.0,1633.0,1196,2016
10,montana,3035.0,6689.0,213.0,271,2016
10,nebraska,144.0,2817.0,24.0,8,2016
10,nevada,5614.0,3471.0,350.0,378,2016
10,new_hampshire,5968.0,4672.0,258.0,4,2016
10,new_jersey,5391.0,4567.0,217.0,0,2016
10,new_mexico,5449.0,4826.0,470.0,282,2016
10,new_york,10820.0,21094.0,1117.0,219,2016
10,north_carolina,1353.0,15980.0,1042.0,217,2016
10,north_dakota,1674.0,4451.0,125.0,113,2016
10,ohio,30593.0,21991.0,2592.0,1521,2016
10,oklahoma,11560.0,11325.0,1127.0,852,2016
10,oregon,14749.0,13412.0,0.0,0,2016
10,pennsylvania,56836.0,16223.0,40.0,0,2016
10,rhode_island,1162.0,950.0,94.0,214,2016
10,south_carolina,9270.0,7797.0,598.0,396,2016
10,south_dakota,3127.0,6859.0,368.0,242,2016
10,tennessee,23542.0,18514.0,1485.0,74,2016
10,texas,46518.0,44519.0,3763.0,2901,2016
10,utah,3588.0,4603.0,345.0,0,2016
10,vermont,1485.0,2099.0,99.0,84,2016
10,virginia,24337.0,20433.0,1269.0,0,2016
10,washington,18601.0,15455.0,2650.0,745,2016
10,west_virginia,6721.0,7737.0,353.0,405,2016
10,wisconsin,15514.0,17376.0,946.0,52,2016
10,wyoming,1709.0,2307.0,127.0,116,2016
9,alabama,7125.0,8449.0,319.0,372,2016
9,alaska,2654.0,3126.0,180.0,181,2016
9,arizona,11769.0,8951.0,1086.0,639,2016
9,arkansas,4802.0,6284.0,231.0,324,2016
9,california,39213.0,43015.0,13548.0,0,2016
9,colorado,17390.0,14521.0,1143.0,1136,2016
9,connecticut,5424.0,2472.0,104.0,0,2016
9,delaware,1759.0,1894.0,76.0,84,2016
9,florida,45848.0,22439.0,3359.0,1891,2016
9,georgia,12258.0,9766.0,456.0,513,2016
9,hawaii,0.0,0.0,0.0,0,2016
9,idaho,3124.0,5230.0,234.0,211,2016
9,illinois,20298.0,11876.0,0.0,773,2016
9,indiana,17402.0,13402.0,1291.0,636,2016
9,iowa,154.0,2694.0,26.0,8,2016
9,kansas,4903.0,5614.0,371.0,288,2016
9,kentucky,8917.0,8172.0,257.0,590,2016
9,louisiana,12875.0,13747.0,768.0,790,2016
9,maine,3841.0,5203.0,222.0,298,2016
9,maryland,3626.0,5428.0,135.0,20,2016
9,massachusetts,5584.0,3210.0,327.0,150,2016
9,michigan,10056.0,11311.0,477.0,235,2016
9,minnesota,9548.0,16213.0,695.0,413,2016
9,mississippi,6904.0,6592.0,276.0,377,2016
9,missouri,17808.0,15528.0,1323.0,949,2016
9,montana,2702.0,5404.0,167.0,227,2016
9,nebraska,104.0,2144.0,19.0,4,2016
9,nevada,4281.0,2764.0,262.0,272,2016
9,new_hampshire,5100.0,3766.0,184.0,4,2016
9,new_jersey,5249.0,3864.0,196.0,0,2016
9,new_mexico,4793.0,4277.0,368.0,286,2016
9,new_york,9700.0,17804.0,884.0,208,2016
9,north_carolina,1068.0,14018.0,722.0,245,2016
9,north_dakota,1273.0,3381.0,99.0,84,2016
9,ohio,24297.0,18038.0,1573.0,1121,2016
9,oklahoma,9638.0,10003.0,860.0,819,2016
9,oregon,13325.0,13046.0,0.0,0,2016
9,pennsylvania,46101.0,12697.0,31.0,0,2016
9,rhode_island,1031.0,767.0,62.0,168,2016
9,south_carolina,8725.0,7088.0,483.0,352,2016
9,south_dakota,2530.0,4663.0,178.0,179,2016
9,tennessee,20721.0,15120.0,0.0,1141,2016
9,texas,37858.0,42308.0,2888.0,2436,2016
9,utah,2918.0,4440.0,278.0,0,2016
9,vermont,1233.0,1701.0,96.0,96,2016
9,virginia,20325.0,16687.0,954.0,0,2016
9,washington,15261.0,13621.0,2203.0,684,2016
9,west_virginia,6122.0,6495.0,256.0,436,2016
9,wisconsin,13271.0,14796.0,691.0,33,2016
9,wyoming,1521.0,2207.0,90.0,98,2016
8,alabama,8243.0,7808.0,352.0,384,2016
8,alaska,2725.0,3484.0,183.0,202,2016
8,arizona,12069.0,8601.0,1084.0,617,2016
8,arkansas,5666.0,6108.0,207.0,333,2016
8,california,43344.0,43552.0,13186.0,0,2016
8,colorado,18116.0,14054.0,1204.0,1078,2016
8,connecticut,9929.0,3941.0,230.0,0,2016
8,delaware,1662.0,1562.0,96.0,80,2016
8,florida,49867.0,23359.0,3572.0,1877,2016
8,georgia,12627.0,9187.0,556.0,513,2016
8,hawaii,0.0,0.0,0.0,0,2016
8,idaho,3194.0,4214.0,177.0,187,2016
8,illinois,60745.0,30602.0,0.0,1963,2016
8,indiana,18906.0,13606.0,1238.0,596,2016
8,iowa,182.0,2345.0,22.0,3,2016
8,kansas,4987.0,5437.0,404.0,283,2016
8,kentucky,8842.0,7187.0,281.0,445,2016
8,louisiana,13082.0,10527.0,971.0,845,2016
8,maine,3294.0,3546.0,239.0,172,2016
8,maryland,4249.0,5109.0,89.0,23,2016
8,massachusetts,5601.0,2915.0,340.0,190,2016
8,michigan,10650.0,9117.0,458.0,202,2016
8,minnesota,9391.0,11884.0,694.0,381,2016
8,mississippi,11193.0,9085.0,412.0,600,2016
8,missouri,18394.0,15365.0,1418.0,953,2016
8,montana,2882.0,4487.0,162.0,224,2016
8,nebraska,126.0,1805.0,19.0,2,2016
8,nevada,4676.0,2629.0,246.0,274,2016
8,new_hampshire,4732.0,3421.0,182.0,8,2016
8,new_jersey,5541.0,3962.0,225.0,0,2016
8,new_mexico,5170.0,4224.0,316.0,321,2016
8,new_york,10716.0,14278.0,961.0,187,2016
8,north_carolina,1208.0,12513.0,755.0,180,2016
8,north_dakota,1284.0,2601.0,92.0,69,2016
8,ohio,26261.0,17526.0,1626.0,1160,2016
8,oklahoma,10881.0,9762.0,1008.0,788,2016
8,oregon,12661.0,10173.0,0.0,0,2016
8,pennsylvania,46155.0,11700.0,4.0,0,2016
8,rhode_island,1039.0,770.0,104.0,145,2016
8,south_carolina,8828.0,6906.0,494.0,330,2016
8,south_dakota,2387.0,3559.0,202.0,133,2016
8,tennessee,22737.0,16198.0,0.0,1190,2016
8,texas,42302.0,40269.0,3137.0,2347,2016
8,utah,2917.0,3503.0,277.0,0,2016
8,vermont,1269.0,1296.0,108.0,47,2016
8,virginia,21108.0,15802.0,978.0,0,2016
8,washington,15083.0,11376.0,1622.0,606,2016
8,west_virginia,6916.0,5283.0,243.0,345,2016
8,wisconsin,14764.0,12079.0,709.0,43,2016
8,wyoming,1721.0,2079.0,105.0,96,2016
7,alabama,10132.0,7392.0,538.0,465,2016
7,alaska,2898.0,2816.0,239.0,165,2016
7,arizona,13693.0,8643.0,1283.0,642,2016
7,arkansas,6323.0,5053.0,325.0,367,2016
7,california,46361.0,47594.0,17297.0,0,2016
7,colorado,18765.0,15176.0,1505.0,1054,2016
7,connecticut,11328.0,4015.0,252.0,0,2016
7,delaware,1859.0,1569.0,140.0,74,2016
7,florida,57902.0,28000.0,4504.0,2324,2016
7,georgia,15342.0,8597.0,635.0,632,2016
7,hawaii,0.0,0.0,0.0,0,2016
7,idaho,3592.0,3576.0,247.0,203,2016
7,illinois,21421.0,11881.0,0.0,881,2016
7,indiana,19508.0,12191.0,1600.0,644,2016
7,iowa,186.0,2227.0,27.0,1,2016
7,kansas,6075.0,4942.0,462.0,329,2016
7,kentucky,9378.0,6615.0,321.0,534,2016
7,louisiana,21637.0,12252.0,1453.0,1031,2016
7,maine,3426.0,3026.0,266.0,166,2016
7,maryland,3973.0,5505.0,105.0,35,2016
7,massachusetts,6257.0,5108.0,1498.0,439,2016
7,michigan,11308.0,8095.0,510.0,239,2016
7,minnesota,9743.0,9207.0,913.0,373,2016
7,mississippi,10425.0,6125.0,436.0,459,2016
7,missouri,20791.0,13575.0,1698.0,981,2016
7,montana,2894.0,3882.0,218.0,194,2016
7,nebraska,93.0,1529.0,27.0,5,2016
7,nevada,5194.0,3006.0,328.0,308,2016
7,new_hampshire,5200.0,3716.0,181.0,3,2016
7,new_jersey,5708.0,4155.0,211.0,0,2016
7,new_mexico,5380.0,3966.0,475.0,300,2016
7,new_york,10900.0,13073.0,1131.0,204,2016
7,north_carolina,1157.0,12487.0,1025.0,215,2016
7,north_dakota,1333.0,2457.0,116.0,64,2016
7,ohio,27876.0,17720.0,2166.0,1232,2016
7,oklahoma,11750.0,8792.0,1139.0,752,2016
7,oregon,14284.0,10507.0,0.0,0,2016
7,pennsylvania,46843.0,11793.0,19.0,0,2016
7,rhode_island,1133.0,951.0,101.0,155,2016
7,south_carolina,9967.0,5880.0,707.0,361,2016
7,south_dakota,2490.0,3004.0,277.0,135,2016
7,tennessee,26276.0,16118.0,0.0,1374,2016
7,texas,50499.0,34266.0,4046.0,2698,2016
7,utah,3381.0,3328.0,276.0,102,2016
7,vermont,1293.0,1201.0,117.0,57,2016
7,virginia,24671.0,16731.0,1064.0,0,2016
7,washington,15652.0,11536.0,2118.0,653,2016
7,west_virginia,6417.0,5134.0,313.0,403,2016
7,wisconsin,13182.0,9870.0,847.0,38,2016
7,wyoming,1619.0,1769.0,131.0,99,2016
6,alabama,9146.0,7273.0,555.0,431,2016
6,alaska,2987.0,3204.0,286.0,185,2016
6,arizona,12942.0,8614.0,1345.0,685,2016
6,arkansas,5454.0,4574.0,330.0,333,2016
6,california,43042.0,37512.0,10673.0,0,2016
6,colorado,17790.0,15115.0,1676.0,1061,2016
6,connecticut,12011.0,3974.0,307.0,0,2016
6,delaware,1842.0,1621.0,125.0,93,2016
6,florida,55934.0,29501.0,5096.0,2428,2016
6,georgia,13307.0,7859.0,649.0,550,2016
6,hawaii,0.0,0.0,0.0,0,2016
6,idaho,3445.0,4143.0,282.0,192,2016
6,illinois,22277.0,12787.0,0.0,891,2016
6,indiana,18307.0,11949.0,1831.0,674,2016
6,iowa,129.0,2004.0,76.0,8,2016
6,kansas,5275.0,4447.0,523.0,306,2016
6,kentucky,8703.0,6584.0,438.0,499,2016
6,louisiana,12082.0,8428.0,1161.0,596,2016
6,maine,3433.0,2943.0,301.0,183,2016
6,maryland,4288.0,4864.0,138.0,49,2016
6,massachusetts,5965.0,3404.0,990.0,241,2016
6,michigan,10335.0,8282.0,616.0,227,2016
6,minnesota,8880.0,9723.0,1215.0,433,2016
6,mississippi,7804.0,4692.0,346.0,369,2016
6,missouri,18770.0,13295.0,1813.0,958,2016
6,montana,2968.0,4379.0,234.0,171,2016
6,nebraska,107.0,1609.0,15.0,6,2016
6,nevada,4949.0,3114.0,358.0,279,2016
6,new_hampshire,5166.0,3453.0,196.0,6,2016
6,new_jersey,6266.0,4294.0,246.0,0,2016
6,new_mexico,5336.0,4231.0,531.0,300,2016
6,new_york,10062.0,12213.0,1205.0,200,2016
6,north_carolina,1181.0,11749.0,943.0,223,2016
6,north_dakota,1312.0,2377.0,164.0,64,2016
6,ohio,24397.0,17086.0,2294.0,1203,2016
6,oklahoma,11933.0,8811.0,1415.0,802,2016
6,oregon,14054.0,11400.0,0.0,0,2016
6,pennsylvania,44677.0,11841.0,35.0,0,2016
6,rhode_island,1146.0,862.0,85.0,173,2016
6,south_carolina,9619.0,5599.0,680.0,348,2016
6,south_dakota,2460.0,3139.0,309.0,143,2016
6,tennessee,22476.0,15194.0,0.0,1465,2016
6,texas,46816.0,33501.0,4013.0,2509,2016
6,utah,3433.0,3731.0,311.0,186,2016
6,vermont,1240.0,1225.0,131.0,85,2016
6,virginia,20132.0,15480.0,993.0,0,2016
6,washington,17040.0,13267.0,2576.0,711,2016
6,west_virginia,6602.0,4821.0,375.0,392,2016
6,wisconsin,12464.0,11144.0,1173.0,70,2016
6,wyoming,1638.0,2110.0,123.0,104,2016
5,alabama,7903.0,5256.0,254.0,294,2016
5,alaska,2582.0,2391.0,190.0,160,2016
5,arizona,10994.0,6539.0,880.0,529,2016
5,arkansas,4551.0,3596.0,137.0,224,2016
5,california,38301.0,28723.0,6124.0,0,2016
5,colorado,16293.0,11252.0,934.0,921,2016
5,connecticut,9953.0,3362.0,212.0,0,2016
5,delaware,1722.0,1121.0,66.0,57,2016
5,florida,42845.0,17025.0,2625.0,1506,2016
5,georgia,10866.0,5510.0,361.0,420,2016
5,hawaii,0.0,0.0,0.0,0,2016
5,idaho,3132.0,3323.0,149.0,167,2016
5,illinois,19264.0,8686.0,0.0,598,2016
5,indiana,16842.0,9264.0,965.0,543,2016
5,iowa,121.0,1569.0,16.0,3,2016
5,kansas,4648.0,3553.0,281.0,263,2016
5,kentucky,8049.0,5244.0,222.0,414,2016
5,louisiana,9561.0,5788.0,668.0,406,2016
5,maine,3009.0,2464.0,142.0,141,2016
5,maryland,4099.0,4148.0,130.0,21,2016
5,massachusetts,5278.0,2325.0,486.0,158,2016
5,michigan,9834.0,6490.0,344.0,162,2016
5,minnesota,8772.0,7638.0,637.0,340,2016
5,mississippi,7005.0,3541.0,215.0,317,2016
5,missouri,16909.0,10162.0,966.0,824,2016
5,montana,2724.0,3881.0,123.0,175,2016
5,nebraska,78.0,1277.0,9.0,5,2016
5,nevada,4365.0,2329.0,191.0,225,2016
5,new_hampshire,4262.0,2645.0,137.0,5,2016
5,new_jersey,6542.0,3027.0,201.0,0,2016
5,new_mexico,4485.0,3269.0,327.0,224,2016
5,new_york,10118.0,10815.0,684.0,151,2016
5,north_carolina,1119.0,8506.0,518.0,169,2016
5,north_dakota,1186.0,1798.0,85.0,48,2016
5,ohio,26069.0,13219.0,1435.0,973,2016
5,oklahoma,10385.0,6490.0,779.0,686,2016
5,oregon,12038.0,9194.0,0.0,0,2016
5,pennsylvania,39963.0,8770.0,23.0,0,2016
5,rhode_island,936.0,536.0,28.0,113,2016
5,south_carolina,7570.0,3922.0,363.0,241,2016
5,south_dakota,2161.0,2666.0,191.0,151,2016
5,tennessee,19232.0,10394.0,0.0,941,2016
5,texas,39446.0,25424.0,2559.0,1919,2016
5,utah,3097.0,3067.0,235.0,162,2016
5,vermont,1096.0,1026.0,62.0,58,2016
5,virginia,18183.0,10896.0,758.0,0,2016
5,washington,14601.0,9033.0,1334.0,504,2016
5,west_virginia,6099.0,4179.0,232.0,350,2016
5,wisconsin,11438.0,8481.0,562.0,39,2016
5,wyoming,1497.0,1671.0,97.0,89,2016
4,alabama,9742.0,6977.0,320.0,412,2016
4,alaska,3036.0,2777.0,178.0,176,2016
4,arizona,13086.0,7278.0,885.0,538,2016
4,arkansas,5334.0,4513.0,193.0,281,2016
4,california,41862.0,30133.0,5247.0,0,2016
4,colorado,17897.0,12560.0,1048.0,1005,2016
4,connecticut,11882.0,3936.0,229.0,0,2016
4,delaware,1878.0,1313.0,72.0,62,2016
4,florida,48697.0,19716.0,2788.0,1596,2016
4,georgia,13673.0,6764.0,385.0,443,2016
4,hawaii,0.0,0.0,0.0,0,2016
4,idaho,3376.0,3720.0,179.0,157,2016
4,illinois,24894.0,11132.0,0.0,870,2016
4,indiana,20756.0,12137.0,1079.0,637,2016
4,iowa,184.0,2453.0,27.0,2,2016
4,kansas,5785.0,4540.0,333.0,274,2016
4,kentucky,9657.0,7070.0,223.0,481,2016
4,louisiana,11703.0,6552.0,685.0,544,2016
4,maine,3970.0,3254.0,184.0,178,2016
4,maryland,4294.0,4966.0,145.0,19,2016
4,massachusetts,6227.0,3009.0,594.0,166,2016
4,michigan,13598.0,8647.0,445.0,189,2016
4,minnesota,12547.0,12295.0,809.0,469,2016
4,mississippi,8765.0,4139.0,263.0,341,2016
4,missouri,19787.0,12754.0,970.0,896,2016
4,montana,2989.0,4388.0,133.0,201,2016
4,nebraska,116.0,1650.0,18.0,5,2016
4,nevada,5135.0,2793.0,223.0,255,2016
4,new_hampshire,5337.0,3400.0,139.0,4,2016
4,new_jersey,6887.0,3331.0,247.0,0,2016
4,new_mexico,5311.0,3967.0,294.0,236,2016
4,new_york,11281.0,14660.0,881.0,205,2016
4,north_carolina,1250.0,10280.0,607.0,209,2016
4,north_dakota,2083.0,2791.0,89.0,113,2016
4,ohio,32959.0,17664.0,1618.0,1244,2016
4,oklahoma,13132.0,8302.0,915.0,811,2016
4,oregon,13102.0,9998.0,0.0,0,2016
4,pennsylvania,51472.0,11628.0,15.0,0,2016
4,rhode_island,1149.0,746.0,35.0,138,2016
4,south_carolina,9617.0,4618.0,391.0,270,2016
4,south_dakota,2981.0,3412.0,218.0,175,2016
4,tennessee,22965.0,12049.0,0.0,991,2016
4,texas,45339.0,27823.0,2775.0,2289,2016
4,utah,3560.0,3646.0,230.0,161,2016
4,vermont,1483.0,1557.0,90.0,82,2016
4,virginia,21709.0,13235.0,851.0,0,2016
4,washington,15988.0,9698.0,1415.0,538,2016
4,west_virginia,6908.0,5417.0,249.0,368,2016
4,wisconsin,15693.0,13348.0,673.0,38,2016
4,wyoming,1764.0,1952.0,104.0,92,2016
3,alabama,14372.0,9115.0,383.0,580,2016
3,alaska,3171.0,2750.0,209.0,189,2016
3,arizona,14387.0,7907.0,883.0,614,2016
3,arkansas,7603.0,5448.0,219.0,353,2016
3,california,45266.0,31454.0,6007.0,0,2016
3,colorado,20049.0,12776.0,1069.0,1192,2016
3,connecticut,13996.0,4388.0,198.0,0,2016
3,delaware,2353.0,1611.0,83.0,87,2016
3,florida,54164.0,22000.0,2874.0,1748,2016
3,georgia,18272.0,8517.0,467.0,540,2016
3,hawaii,0.0,0.0,0.0,0,2016
3,idaho,3925.0,4208.0,227.0,206,2016
3,illinois,29052.0,12971.0,0.0,982,2016
3,indiana,27883.0,13485.0,1472.0,826,2016
3,iowa,252.0,3012.0,25.0,2,2016
3,kansas,7683.0,5368.0,409.0,296,2016
3,kentucky,13816.0,8391.0,283.0,595,2016
3,louisiana,13738.0,7553.0,799.0,552,2016
3,maine,4725.0,3320.0,232.0,189,2016
3,maryland,4866.0,5363.0,157.0,13,2016
3,massachusetts,7019.0,3275.0,546.0,174,2016
3,michigan,18316.0,10145.0,495.0,223,2016
3,minnesota,13738.0,11323.0,797.0,442,2016
3,mississippi,11287.0,5697.0,331.0,369,2016
3,missouri,27030.0,15359.0,1257.0,1055,2016
3,montana,3305.0,4621.0,150.0,234,2016
3,nebraska,132.0,1944.0,16.0,5,2016
3,nevada,6116.0,3062.0,231.0,295,2016
3,new_hampshire,5912.0,3506.0,142.0,7,2016
3,new_jersey,7346.0,3582.0,210.0,0,2016
3,new_mexico,6497.0,4466.0,388.0,302,2016
3,new_york,12474.0,15134.0,1041.0,193,2016
3,north_carolina,1494.0,12263.0,673.0,197,2016
3,north_dakota,1945.0,2711.0,97.0,72,2016
3,ohio,40331.0,19408.0,2179.0,1459,2016
3,oklahoma,14892.0,8975.0,958.0,824,2016
3,oregon,15513.0,11510.0,0.0,0,2016
3,pennsylvania,60489.0,12299.0,0.0,0,2016
3,rhode_island,1411.0,858.0,57.0,153,2016
3,south_carolina,12312.0,6138.0,446.0,345,2016
3,south_dakota,3451.0,3588.0,236.0,174,2016
3,tennessee,27951.0,14909.0,0.0,1099,2016
3,texas,55547.0,31794.0,2985.0,2444,2016
3,utah,3772.0,3883.0,262.0,186,2016
3,vermont,1941.0,1715.0,118.0,78,2016
3,virginia,26264.0,14622.0,1019.0,0,2016
3,washington,19501.0,10947.0,1643.0,615,2016
3,west_virginia,9481.0,6336.0,273.0,470,2016
3,wisconsin,18439.0,14836.0,807.0,35,2016
3,wyoming,1995.0,2026.0,135.0,103,2016
2,alabama,29311.0,15054.0,950.0,1162,2016
2,alaska,3190.0,2428.0,218.0,180,2016
2,arizona,16820.0,8782.0,877.0,856,2016
2,arkansas,10532.0,7028.0,258.0,638,2016
2,california,44461.0,29486.0,5283.0,0,2016
2,colorado,22384.0,13355.0,1050.0,1302,2016
2,connecticut,13316.0,4250.0,275.0,0,2016
2,delaware,2702.0,1633.0,131.0,94,2016
2,florida,62770.0,25228.0,3069.0,2138,2016
2,georgia,24534.0,10747.0,565.0,992,2016
2,hawaii,0.0,0.0,0.0,0,2016
2,idaho,4419.0,4321.0,242.0,277,2016
2,illinois,30241.0,13543.0,0.0,1035,2016
2,indiana,32373.0,14947.0,1625.0,935,2016
2,iowa,279.0,2859.0,45.0,7,2016
2,kansas,9407.0,6165.0,433.0,525,2016
2,kentucky,19243.0,10414.0,404.0,1137,2016
2,louisiana,16474.0,9031.0,888.0,773,2016
2,maine,5426.0,3234.0,228.0,161,2016
2,maryland,4368.0,5803.0,163.0,38,2016
2,massachusetts,6253.0,2838.0,562.0,169,2016
2,michigan,19778.0,10899.0,543.0,258,2016
2,minnesota,12754.0,9635.0,793.0,400,2016
2,mississippi,15296.0,7203.0,308.0,603,2016
2,missouri,30802.0,16707.0,1404.0,1455,2016
2,montana,3779.0,4151.0,154.0,325,2016
2,nebraska,154.0,2078.0,27.0,11,2016
2,nevada,6643.0,3115.0,244.0,333,2016
2,new_hampshire,6798.0,3464.0,156.0,5,2016
2,new_jersey,6007.0,3613.0,191.0,0,2016
2,new_mexico,7455.0,5049.0,393.0,506,2016
2,new_york,11963.0,15324.0,1130.0,203,2016
2,north_carolina,1543.0,14935.0,835.0,432,2016
2,north_dakota,2100.0,2419.0,99.0,85,2016
2,ohio,45459.0,20745.0,2196.0,1873,2016
2,oklahoma,18984.0,10754.0,1184.0,1290,2016
2,oregon,17116.0,11665.0,0.0,0,2016
2,pennsylvania,61933.0,11791.0,0.0,0,2016
2,rhode_island,1288.0,848.0,64.0,152,2016
2,south_carolina,15746.0,6847.0,522.0,538,2016
2,south_dakota,4170.0,4009.0,169.0,252,2016
2,tennessee,36439.0,18121.0,0.0,1546,2016
2,texas,72584.0,37980.0,3156.0,3891,2016
2,utah,4413.0,4000.0,259.0,220,2016
2,vermont,2273.0,1681.0,128.0,86,2016
2,virginia,30085.0,15948.0,1133.0,0,2016
2,washington,20583.0,11991.0,1832.0,863,2016
2,west_virginia,10746.0,7436.0,357.0,757,2016
2,wisconsin,19465.0,12431.0,821.0,62,2016
2,wyoming,2287.0,2036.0,139.0,150,2016
1,alabama,25445.0,14785.0,1266.0,884,2016
1,alaska,2859.0,2245.0,300.0,164,2016
1,arizona,15745.0,8512.0,1107.0,575,2016
1,arkansas,7954.0,5982.0,305.0,340,2016
1,california,52139.0,32970.0,7054.0,0,2016
1,colorado,23518.0,13327.0,1474.0,1236,2016
1,connecticut,13096.0,4366.0,236.0,0,2016
1,delaware,2548.0,1608.0,110.0,73,2016
1,florida,62085.0,26356.0,3480.0,2036,2016
1,georgia,18236.0,9696.0,654.0,564,2016
1,hawaii,0.0,0.0,0.0,0,2016
1,idaho,4221.0,3820.0,266.0,156,2016
1,illinois,32112.0,12869.0,0.0,813,2016
1,indiana,29653.0,14356.0,1871.0,939,2016
1,iowa,292.0,2600.0,44.0,9,2016
1,kansas,9196.0,6580.0,586.0,381,2016
1,kentucky,13847.0,7713.0,403.0,416,2016
1,louisiana,15485.0,10374.0,1054.0,642,2016
1,maine,4625.0,3054.0,294.0,152,2016
1,maryland,3981.0,5541.0,116.0,16,2016
1,massachusetts,7211.0,3500.0,667.0,201,2016
1,michigan,17641.0,9995.0,670.0,215,2016
1,minnesota,12426.0,8624.0,875.0,414,2016
1,mississippi,10257.0,6713.0,422.0,365,2016
1,missouri,28980.0,15693.0,1942.0,955,2016
1,montana,3354.0,3574.0,191.0,205,2016
1,nebraska,179.0,2256.0,37.0,13,2016
1,nevada,6064.0,2835.0,289.0,257,2016
1,new_hampshire,7146.0,3591.0,211.0,4,2016
1,new_jersey,4520.0,4005.0,158.0,0,2016
1,new_mexico,5921.0,4206.0,405.0,288,2016
1,new_york,12020.0,15461.0,1192.0,200,2016
1,north_carolina,1350.0,12950.0,920.0,178,2016
1,north_dakota,2159.0,2554.0,106.0,81,2016
1,ohio,38028.0,18613.0,2460.0,1322,2016
1,oklahoma,18688.0,10863.0,1313.0,889,2016
1,oregon,15930.0,10403.0,0.0,0,2016
1,pennsylvania,57355.0,10224.0,0.0,0,2016
1,rhode_island,1413.0,898.0,89.0,177,2016
1,south_carolina,12380.0,6289.0,669.0,326,2016
1,south_dakota,3782.0,3815.0,313.0,171,2016
1,tennessee,30411.0,16571.0,0.0,1271,2016
1,texas,72626.0,38396.0,3756.0,2700,2016
1,utah,4662.0,3654.0,326.0,174,2016
1,vermont,1863.0,1379.0,134.0,65,2016
1,virginia,27033.0,15699.0,922.0,0,2016
1,washington,20427.0,11355.0,2147.0,595,2016
1,west_virginia,7419.0,5505.0,321.0,349,2016
1,wisconsin,17969.0,10756.0,937.0,42,2016
1,wyoming,2181.0,1983.0,160.0,104,2016
12,alabama,47605.0,33710.0,1698.0,1752,2015
12,alaska,5265.0,4638.0,356.0,214,2015
12,arizona,25562.0,14725.0,1327.0,995,2015
12,arkansas,13780.0,15241.0,365.0,521,2015
12,california,74399.0,48762.0,9583.0,0,2015
12,colorado,34653.0,22880.0,1903.0,1650,2015
12,connecticut,17828.0,6337.0,314.0,0,2015
12,delaware,3615.0,3274.0,175.0,137,2015
12,florida,86940.0,45769.0,4165.0,3005,2015
12,georgia,34974.0,25174.0,863.0,1218,2015
12,hawaii,0.0,0.0,0.0,0,2015
12,idaho,7023.0,7813.0,320.0,276,2015
12,illinois,37193.0,20864.0,0.0,1298,2015
12,indiana,44150.0,26105.0,2370.0,1303,2015
12,iowa,436.0,5654.0,51.0,8,2015
12,kansas,12324.0,12127.0,605.0,570,2015
12,kentucky,25569.0,19995.0,607.0,896,2015
12,louisiana,27778.0,25151.0,1302.0,1128,2015
12,maine,7493.0,5410.0,329.0,253,2015
12,maryland,4750.0,10241.0,112.0,17,2015
12,massachusetts,9398.0,4762.0,864.0,287,2015
12,michigan,25578.0,18826.0,743.0,351,2015
12,minnesota,16319.0,15491.0,1071.0,499,2015
12,mississippi,20000.0,18908.0,540.0,752,2015
12,missouri,43300.0,30091.0,2272.0,1649,2015
12,montana,5902.0,7250.0,203.0,236,2015
12,nebraska,282.0,4801.0,36.0,7,2015
12,nevada,9510.0,5088.0,339.0,462,2015
12,new_hampshire,9537.0,5204.0,236.0,5,2015
12,new_jersey,4304.0,6531.0,183.0,0,2015
12,new_mexico,9027.0,7653.0,553.0,408,2015
